City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
527,San Isidro,PE,2022-09-03 20:30:06,-12.1167,-77.05,62.19,72,100,10.36,overcast clouds
528,Vohibinany,MG,2022-09-03 20:30:06,-17.35,49.0333,58.21,96,8,3.02,clear sky
529,Ingham,US,2022-09-03 20:30:07,42.6,-84.3833,87.66,49,75,0.0,broken clouds
530,Marawi,PH,2022-09-03 20:30:08,7.9986,124.2928,68.81,93,100,1.99,overcast clouds
531,Snasa,NO,2022-09-03 20:30:09,64.2457,12.3778,44.01,77,11,6.53,few clouds
532,Auki,SB,2022-09-03 20:30:10,-8.7676,160.7034,79.52,79,68,4.45,broken clouds
533,Pouebo,NC,2022-09-03 20:30:10,-20.4,164.5667,74.55,74,93,9.26,overcast clouds
534,Chernyakhovsk,RU,2022-09-03 20:30:11,54.6335,21.8156,47.91,71,89,4.88,overcast clouds
535,Pakxan,LA,2022-09-03 20:30:11,18.3778,103.6601,74.7,96,83,2.86,broken clouds
536,Northam,GB,2022-09-03 20:30:11,51.0333,-4.2167,62.26,91,100,14.88,overcast clouds
537,Virginia Beach,US,2022-09-03 20:25:49,36.8529,-75.978,86.05,62,40,12.66,scattered clouds
538,Deputatskiy,RU,2022-09-03 20:30:12,69.3,139.9,28.99,89,100,3.62,overcast clouds
539,Mexico,PH,2022-09-03 20:28:06,15.0646,120.7198,74.34,95,97,1.12,overcast clouds
540,Buluang,PH,2022-09-03 20:30:13,13.3068,123.3425,79.21,90,100,4.14,overcast clouds
541,Lodja,CD,2022-09-03 20:30:13,-3.4833,23.4333,68.16,91,53,1.59,broken clouds
542,Srednekolymsk,RU,2022-09-03 20:30:14,67.45,153.6833,35.42,82,100,8.77,overcast clouds
543,Cabedelo,BR,2022-09-03 20:30:14,-6.9811,-34.8339,79.47,77,21,14.32,few clouds
544,Am Timan,TD,2022-09-03 20:30:15,11.0297,20.2827,72.18,93,39,5.68,scattered clouds
545,Otradnoye,RU,2022-09-03 20:30:15,59.7775,30.8181,48.96,94,21,5.37,few clouds
546,Kismayo,SO,2022-09-03 20:30:16,-0.3582,42.5454,75.2,83,15,16.08,few clouds
547,Lompoc,US,2022-09-03 20:30:16,34.6391,-120.4579,107.74,36,0,14.97,clear sky
548,Sokoni,TZ,2022-09-03 20:30:20,-6.4333,39.55,74.68,78,30,14.0,scattered clouds
549,Talnakh,RU,2022-09-03 20:30:21,69.4865,88.3972,43.21,75,87,7.34,overcast clouds
550,Volsk,RU,2022-09-03 20:30:22,52.0333,47.3833,53.92,45,99,3.04,overcast clouds
551,Gondanglegi,ID,2022-09-03 20:31:23,-7.7479,112.0132,73.87,88,76,11.86,broken clouds
552,Tandil,AR,2022-09-03 20:29:54,-37.3217,-59.1332,64.69,35,0,11.61,clear sky
553,Dogondoutchi,NE,2022-09-03 20:31:23,13.6393,4.0287,85.57,55,99,1.1,overcast clouds
554,Acajutla,SV,2022-09-03 20:31:24,13.5928,-89.8275,83.17,67,99,2.95,overcast clouds
555,Tongren,CN,2022-09-03 20:31:24,27.7172,109.1853,66.33,86,31,2.21,scattered clouds
556,Ialibu,PG,2022-09-03 20:31:25,-6.2821,143.9935,54.39,95,34,2.71,scattered clouds
557,Mogadishu,SO,2022-09-03 20:26:54,2.0371,45.3438,75.97,84,92,18.43,overcast clouds
558,Port Moresby,PG,2022-09-03 20:31:25,-9.4431,147.1797,76.42,94,75,11.5,broken clouds
559,Coquimbo,CL,2022-09-03 20:27:18,-29.9533,-71.3436,58.73,82,20,14.97,few clouds
560,Jiazi,CN,2022-09-03 20:31:26,22.8779,116.067,77.63,73,54,7.92,broken clouds
561,Rock Sound,BS,2022-09-03 20:31:26,24.9,-76.2,84.06,70,4,14.34,clear sky
562,Kyshtovka,RU,2022-09-03 20:31:26,56.555,76.6271,76.78,34,100,16.89,overcast clouds
563,Oussouye,SN,2022-09-03 20:31:27,12.485,-16.5469,73.58,91,100,9.37,light rain
564,Vanavara,RU,2022-09-03 20:31:27,60.34,102.2797,34.14,96,36,2.73,scattered clouds
565,Atambua,ID,2022-09-03 20:31:28,-9.1061,124.8925,71.49,87,10,4.32,clear sky
566,Taoudenni,ML,2022-09-03 20:31:28,22.6783,-3.9836,98.28,19,48,14.43,scattered clouds
567,Ormara,PK,2022-09-03 20:31:28,25.2088,64.6357,79.97,82,93,17.34,overcast clouds
568,Itum-Kale,RU,2022-09-03 20:31:29,42.7356,45.5758,72.59,37,0,8.84,clear sky
569,Egvekinot,RU,2022-09-03 20:31:29,66.3167,-179.1667,45.57,86,100,2.48,overcast clouds
570,Cap Malheureux,MU,2022-09-03 20:31:29,-19.9842,57.6142,69.48,76,72,5.01,broken clouds
571,Rodrigues Alves,BR,2022-09-03 20:31:30,-7.738,-72.6509,93.4,23,50,3.24,scattered clouds
572,Ranong,TH,2022-09-03 20:31:30,9.9658,98.6348,78.91,90,100,9.44,overcast clouds
573,Saint-Francois,FR,2022-09-03 20:31:31,46.4154,3.9054,63.84,72,0,0.0,clear sky
574,Huangzhai,CN,2022-09-03 20:31:31,38.0751,112.6595,59.41,90,1,4.14,clear sky
575,Nelson Bay,AU,2022-09-03 20:31:31,-32.7167,152.15,59.09,89,100,18.01,light rain
576,Liesveld,NL,2022-09-03 20:31:32,51.9325,4.8319,74.08,59,79,3.22,broken clouds
577,Puerto Colombia,CO,2022-09-03 20:31:32,10.9878,-74.9547,89.69,73,91,14.54,overcast clouds
578,Nioki,CD,2022-09-03 20:31:32,-2.7167,17.6833,73.45,88,87,1.59,overcast clouds
579,Chapais,CA,2022-09-03 20:31:33,49.7834,-74.8492,51.58,82,88,10.02,overcast clouds
580,Soteapan,MX,2022-09-03 20:31:33,18.2333,-94.8667,75.63,80,99,8.46,overcast clouds
581,Maarianhamina,AX,2022-09-03 20:31:34,60.0973,19.9348,37.26,100,0,1.14,clear sky
582,Ola,RU,2022-09-03 20:31:34,59.5833,151.2833,43.14,74,66,14.38,broken clouds
583,Yashan,CN,2022-09-03 20:31:34,22.1975,109.9419,76.6,70,78,3.83,broken clouds
584,Wajir,KE,2022-09-03 20:31:35,1.7471,40.0573,77.34,48,10,21.05,clear sky
585,Centralina,BR,2022-09-03 20:31:35,-18.5839,-49.1994,86.05,22,1,3.06,clear sky
586,Kodinsk,RU,2022-09-03 20:31:35,58.6881,99.1844,41.47,89,99,1.81,overcast clouds
587,Conceicao Do Araguaia,BR,2022-09-03 20:31:36,-8.2578,-49.2647,92.35,20,4,1.54,clear sky
588,Damara,CF,2022-09-03 20:31:36,4.9608,18.7035,68.88,95,94,3.44,overcast clouds
589,Aykhal,RU,2022-09-03 20:31:37,66.0,111.5,33.6,89,100,5.44,overcast clouds
590,Puerto Baquerizo Moreno,EC,2022-09-03 20:31:37,-0.9,-89.6,70.79,83,100,11.5,light intensity drizzle rain
591,Sal Rei,CV,2022-09-03 20:27:34,16.1833,-22.9167,81.48,79,66,8.01,broken clouds
592,Codrington,AU,2022-09-03 20:31:37,-38.2667,141.9667,49.15,75,100,10.09,overcast clouds
593,Batken,KG,2022-09-03 20:31:38,39.8333,71.0,57.94,27,0,2.42,clear sky
594,Ilebo,CD,2022-09-03 20:31:38,-4.3167,20.5833,71.67,83,46,0.81,scattered clouds
595,Batticaloa,LK,2022-09-03 20:31:39,7.7102,81.6924,80.87,76,100,1.72,overcast clouds
596,Banda Aceh,ID,2022-09-03 20:31:39,5.5577,95.3222,76.12,85,100,16.08,overcast clouds
597,Harij,IN,2022-09-03 20:31:39,23.7,71.9,84.67,74,94,8.23,overcast clouds
598,Gotsu,JP,2022-09-03 20:32:40,35.0,132.2167,74.73,86,89,5.61,overcast clouds
599,Verkhnyaya Inta,RU,2022-09-03 20:32:40,65.9811,60.3094,43.77,95,100,17.43,light rain
600,Yabrud,SY,2022-09-03 20:32:41,33.9674,36.6574,76.05,33,0,1.57,clear sky
601,Barra Patuca,HN,2022-09-03 20:32:41,15.8,-84.2833,83.77,72,95,7.54,overcast clouds
602,Road Town,VG,2022-09-03 20:32:41,18.4167,-64.6167,87.89,66,40,9.22,scattered clouds
603,Kamaishi,JP,2022-09-03 20:32:42,39.2667,141.8833,68.52,97,100,4.56,moderate rain
604,Tadine,NC,2022-09-03 20:32:42,-21.55,167.8833,74.25,69,77,11.59,broken clouds
605,Sorong,ID,2022-09-03 20:32:42,-0.8833,131.25,78.96,83,100,3.36,overcast clouds
606,Bitung,ID,2022-09-03 20:32:43,1.4451,125.1824,74.25,92,100,9.13,overcast clouds
607,Surt,LY,2022-09-03 20:32:43,31.2089,16.5887,80.67,68,0,10.54,clear sky
608,Varna,BG,2022-09-03 20:32:44,43.2167,27.9167,60.94,92,100,9.22,overcast clouds
609,Nefteyugansk,RU,2022-09-03 20:32:44,61.0998,72.6035,44.33,85,6,10.47,clear sky
610,Xuanhua,CN,2022-09-03 20:32:44,40.6103,115.0447,58.87,92,5,1.99,clear sky
611,Kiama,AU,2022-09-03 20:27:53,-34.6833,150.8667,57.0,93,89,1.99,light rain
612,Amga,RU,2022-09-03 20:32:45,60.8953,131.9608,39.2,84,100,2.06,overcast clouds
613,Druskininkai,LT,2022-09-03 20:32:45,54.0167,23.9667,53.71,64,100,5.12,overcast clouds
614,Agudos,BR,2022-09-03 20:32:46,-22.4692,-48.9875,86.25,43,98,10.36,overcast clouds
615,Sur,OM,2022-09-03 20:32:46,22.5667,59.5289,84.02,63,1,14.54,clear sky
616,Valle De Allende,MX,2022-09-03 20:32:46,26.9333,-105.4,73.8,64,100,5.19,overcast clouds
617,Fuerte Olimpo,PY,2022-09-03 20:32:47,-21.0415,-57.8738,68.67,52,97,8.55,overcast clouds
618,Asau,RO,2022-09-03 20:32:47,46.4333,26.4,52.72,99,100,1.88,overcast clouds
619,Zhuhai,CN,2022-09-03 20:32:47,22.2769,113.5678,83.98,65,0,13.8,clear sky
620,Albury,AU,2022-09-03 20:30:02,-36.0833,146.9167,40.01,100,0,1.99,clear sky
621,Brumado,BR,2022-09-03 20:32:48,-14.2036,-41.6653,76.98,42,7,5.01,clear sky
622,Umm Kaddadah,SD,2022-09-03 20:32:48,13.6017,26.6876,70.92,78,100,11.61,heavy intensity rain
623,Tottori,JP,2022-09-03 20:32:49,35.5,134.2333,73.49,86,35,5.03,scattered clouds
624,Soyo,AO,2022-09-03 20:32:49,-6.1349,12.3689,72.28,87,1,7.54,clear sky
625,Port Augusta,AU,2022-09-03 20:32:49,-32.5,137.7667,41.99,85,38,5.44,scattered clouds
626,Kampot,KH,2022-09-03 20:32:50,10.6167,104.1833,80.65,85,100,5.57,overcast clouds
627,Khorinsk,RU,2022-09-03 20:32:50,52.1657,109.7726,42.62,65,100,11.21,overcast clouds
628,Partyzany,UA,2022-09-03 20:32:50,46.3314,34.7503,65.46,76,100,18.19,light rain
629,Sabang,ID,2022-09-03 20:32:51,5.8933,95.3214,79.05,79,100,26.35,light rain
630,Roswell,US,2022-09-03 20:30:47,34.0232,-84.3616,87.69,65,0,8.05,clear sky
631,The Valley,AI,2022-09-03 20:32:51,18.217,-63.0578,86.09,84,20,13.8,few clouds
632,Nyurba,RU,2022-09-03 20:32:52,63.2842,118.3319,39.63,95,100,6.11,overcast clouds
633,Yerbogachen,RU,2022-09-03 20:32:52,61.2767,108.0108,39.79,96,95,6.26,light rain
634,Chambery,FR,2022-09-03 20:29:51,45.5667,5.9333,69.33,82,24,5.75,few clouds
635,Balsas,BR,2022-09-03 20:31:19,-7.5325,-46.0356,89.47,22,4,3.36,clear sky
636,Yarada,IN,2022-09-03 20:32:53,17.65,83.2667,79.12,89,20,2.3,few clouds
637,Rincon,US,2022-09-03 20:32:53,32.296,-81.2354,84.94,79,75,19.57,broken clouds
638,Qaqortoq,GL,2022-09-03 20:32:53,60.7167,-46.0333,47.35,93,100,1.23,light rain
639,Kushmurun,KZ,2022-09-03 20:32:54,52.4503,64.6311,62.53,39,95,13.78,overcast clouds
640,Ishigaki,JP,2022-09-03 20:32:54,24.3448,124.1572,80.73,100,100,35.68,heavy intensity rain
641,Arman,RU,2022-09-03 20:32:14,59.7,150.1667,43.02,74,72,7.45,broken clouds
642,Carauari,BR,2022-09-03 20:32:54,-4.8828,-66.8958,84.42,56,94,2.73,overcast clouds
643,Vila Velha,BR,2022-09-03 20:32:55,-20.3297,-40.2925,76.95,80,0,17.27,clear sky
644,Dhidhdhoo,MV,2022-09-03 20:32:55,6.8833,73.1,80.06,83,100,19.15,overcast clouds
645,Coihaique,CL,2022-09-03 20:30:02,-45.5752,-72.0662,56.01,62,75,4.61,broken clouds
646,Robertsport,LR,2022-09-03 20:33:56,6.7533,-11.3686,77.74,84,100,6.91,overcast clouds
647,Nemuro,JP,2022-09-03 20:33:56,43.3236,145.575,63.72,78,100,3.4,overcast clouds
648,Minggang,CN,2022-09-03 20:33:56,32.4586,114.0486,70.03,75,86,6.26,overcast clouds
649,Berga,NO,2022-09-03 20:33:57,60.392,5.328,58.87,87,0,4.61,clear sky
650,Tanabe,JP,2022-09-03 20:33:57,33.7333,135.3667,74.82,86,59,4.79,broken clouds
651,Linxia,CN,2022-09-03 20:33:58,35.6003,103.2064,50.9,62,100,4.25,overcast clouds
652,Toowoomba,AU,2022-09-03 20:33:58,-27.55,151.9667,46.26,88,60,1.01,broken clouds
653,Puerto Ayacucho,VE,2022-09-03 20:33:58,5.6639,-67.6236,81.54,78,91,6.51,overcast clouds
654,Okha,RU,2022-09-03 20:32:08,53.5739,142.9478,53.19,79,40,7.09,scattered clouds
655,Porto Novo,BJ,2022-09-03 20:33:59,6.4965,2.6036,78.62,87,100,6.24,overcast clouds
656,Cuenca,EC,2022-09-03 20:33:59,-2.8833,-78.9833,64.53,55,75,9.22,broken clouds
657,Mattru,SL,2022-09-03 20:34:00,7.6244,-11.8332,73.02,95,52,2.93,broken clouds
658,Manbij,SY,2022-09-03 20:34:00,36.5281,37.9549,86.36,37,6,9.95,clear sky
659,Raga,SS,2022-09-03 20:34:00,8.4596,25.678,69.46,98,100,2.39,moderate rain
660,Clinton,US,2022-09-03 20:33:13,42.587,-82.9199,91.99,64,40,11.5,scattered clouds
661,Rio Verde De Mato Grosso,BR,2022-09-03 20:34:01,-18.9181,-54.8442,85.01,44,24,12.77,few clouds
662,Nanakuli,US,2022-09-03 20:34:01,21.3906,-158.1547,82.11,76,100,8.05,light rain
663,Nizip,TR,2022-09-03 20:34:02,37.0097,37.7942,82.53,30,1,6.71,clear sky
664,Teruel,ES,2022-09-03 20:34:02,40.6667,-0.6667,63.5,37,0,7.18,clear sky
665,Mirador,BR,2022-09-03 20:34:02,-6.3708,-44.3631,88.27,28,13,4.56,few clouds
666,Gorom-Gorom,BF,2022-09-03 20:34:03,14.4439,-0.2361,86.72,50,81,6.22,broken clouds
667,Doha,QA,2022-09-03 20:34:03,25.2867,51.5333,91.38,75,0,4.61,haze
668,Pasir Gudang,MY,2022-09-03 20:34:04,1.4584,103.8805,79.0,88,75,2.3,broken clouds
669,Yining,CN,2022-09-03 20:34:04,29.0361,114.5636,65.91,68,100,1.01,overcast clouds
670,Achkhoy-Martan,RU,2022-09-03 20:34:04,43.19,45.28,75.96,36,3,4.92,clear sky
671,Strezhevoy,RU,2022-09-03 20:32:07,60.7333,77.5889,53.67,90,100,6.17,overcast clouds
672,Slave Lake,CA,2022-09-03 20:30:16,55.2834,-114.769,80.58,54,0,6.91,clear sky
673,Henties Bay,NA,2022-09-03 20:34:05,-22.116,14.2845,54.55,88,0,4.56,clear sky
674,El Monte,US,2022-09-03 20:33:01,34.0686,-118.0276,110.61,35,0,8.05,clear sky
675,Bontang,ID,2022-09-03 20:34:06,0.1333,117.5,77.0,90,94,3.87,overcast clouds
676,Charters Towers,AU,2022-09-03 20:34:06,-20.1,146.2667,53.06,68,3,10.8,clear sky
677,Maldonado,UY,2022-09-03 20:34:07,-34.6667,-54.9167,54.79,69,0,3.98,clear sky
678,Inverell,AU,2022-09-03 20:34:07,-29.7833,151.1167,52.66,74,90,10.0,overcast clouds
679,Dwarka,IN,2022-09-03 20:34:07,22.2394,68.9678,81.37,79,62,14.56,broken clouds
680,Urucara,BR,2022-09-03 20:34:08,-2.5364,-57.76,95.58,34,49,3.8,scattered clouds
681,Punalur,IN,2022-09-03 20:34:08,9.0,76.9333,74.43,98,99,0.2,overcast clouds
682,Malakal,SS,2022-09-03 20:30:08,9.5334,31.6605,70.2,98,100,3.85,overcast clouds
683,Port Shepstone,ZA,2022-09-03 20:34:09,-30.7414,30.455,66.27,83,100,7.74,overcast clouds
684,Shimoda,JP,2022-09-03 20:34:09,34.6667,138.95,76.96,89,97,8.46,overcast clouds
685,Tukrah,LY,2022-09-03 20:34:09,32.5341,20.5791,79.14,69,0,12.15,clear sky
686,Kosh-Agach,RU,2022-09-03 20:34:10,50.0,88.6667,44.98,70,80,2.53,broken clouds
687,Lufilufi,WS,2022-09-03 20:34:10,-13.8745,-171.5986,82.18,75,65,13.06,light rain
688,Pathalgaon,IN,2022-09-03 20:34:11,22.5667,83.4667,75.33,89,100,2.3,overcast clouds
689,Kirensk,RU,2022-09-03 20:33:12,57.7853,108.1119,41.74,91,100,5.01,overcast clouds
690,Belaya Gora,RU,2022-09-03 20:34:11,68.5333,146.4167,34.47,84,99,5.39,overcast clouds
